,0
同僚からのフィードバック_tfidf_svd_7,0.21233363856024662
情報共有件数_acceleration_exp,0.21219155371785292
同僚からのフィードバック_tfidf_svd_2,0.21062435323617917
研修時間_early_mean,0.21044753439318914
研修時間_q1_mean_exp,0.20896629130368574
初任給_区分内偏差,0.2078974215235697
担当プロジェクト数_slope,0.20685496602720238
顧客満足度評価_min,0.206277789706056
360度評価_学習度_std,0.20282449042719092
360度評価者数_cv,0.20273433659400472
入社時年齢,0.20252136197216486
在宅勤務日数_mean,0.1988681933793331
入社時メモ_tfidf_svd_14,0.19833443559188332
月例給与_円_q2_mean_exp,0.19820903833094577
担当プロジェクト数_max,0.1968837485073145
360度評価_信頼度_median,0.19649165901947638
顧客満足度評価_late_mean,0.1962801396992833
360度評価者数_mean,0.19623401905229493
担当プロジェクト数_diff,0.19455211490572225
360度評価者数_mid_mean,0.19376646130821767
在宅勤務日数_std,0.1932674873438581
360度評価_主体度_q3_mean_exp,0.19119121779374465
残業時間_volatility,0.19093690376900269
360度評価_信頼度_acceleration_exp,0.19046532164239002
360度評価者数_std,0.19013004305322687
上司からのフィードバック_tfidf_svd_10,0.18939615251274647
360度評価_信頼度_kurtosis,0.18929899399248062
月例給与_円_late_mean,0.1889482938525306
360度評価_信頼度_max,0.18620881287232452
顧客満足度評価_early_mean,0.18619077778156073
顧客満足度評価_diff,0.18507694666340663
360度評価_共有貢献度_mid_mean,0.18246972175925483
研修時間_std,0.1815051916029465
360度評価_親和度_skew,0.17999069310210852
text_total_chars,0.17993663439076318
月例給与_円_max,0.1793776275579467
360度評価_学習度_min,0.1787492259744422
在宅勤務日数_late_early_ratio,0.1784833040532156
研修時間_mid_mean,0.1774544475293866
360度評価_共有貢献度_std,0.17598700683393248
顧客満足度評価_slope,0.1718032519231502
月例給与_円_q4_mean_exp,0.17097023327893301
上司からのフィードバック_tfidf_svd_0,0.1706114115047073
入社時メモ_tfidf_svd_11,0.16759069092075318
有給取得日数_acceleration_exp,0.16748171999457184
360度評価_主体度_mean,0.16639926982629794
月例給与_円_q1_mean_exp,0.16598503812223658
360度評価_主体度_q2_mean_exp,0.1648140713672121
360度評価_主体度_late_mean,0.16274328680481057
研修時間_mean_job_deviation,0.16243842363336464
研修時間_q3_mean_exp,0.16239925269694075
同僚からのフィードバック_len,0.1614366912639053
残業時間_early_mean,0.1609304908605692
欠勤日数_slope,0.15991922044566403
360度評価_学習度_q3_mean_exp,0.15944100336621808
上司からのフィードバック_tfidf_svd_9,0.159305819555478
顧客満足度評価_q3_mean_exp,0.1562160607976423
360度評価_親和度_q75,0.15296780271679433
担当プロジェクト数_mean,0.15268229095832203
担当プロジェクト数_min,0.15236168810644812
初任給_x_等級,0.15126501015322896
360度評価_共有貢献度_diff,0.1510683399767639
上司からのフィードバック_tfidf_svd_2,0.1508312648529878
研修時間_diff,0.1503651947746425
担当プロジェクト数_mid_mean,0.1490341127280112
担当プロジェクト数_late_mean,0.1456256887454626
顧客満足度評価_missing_rate,0.14484437045507273
顧客満足度評価_cv,0.1447788681029589
360度評価_信頼度_missing_rate,0.14429848081290733
360度評価_学習度_acceleration_exp,0.1441900078074701
有給取得日数_q4_mean_exp,0.14391132685572916
担当プロジェクト数_early_mean,0.14073762855100708
入社時メモ_tfidf_svd_2,0.1403436606385206
有給取得日数_mean,0.1383961143308919
有給取得日数_q3_mean_exp,0.13831011826406706
360度評価_学習度_mean,0.13692217152410854
情報共有件数_slope,0.13644357597610618
前職経験月数,0.13501924848676605
360度評価_親和度_q2_mean_exp,0.1325336282284993
研修時間_区分比,0.132187886638423
上司との面談実施回数_mean,0.13187625452194687
360度評価_親和度_q3_mean_exp,0.13085258000405342
360度評価_共有貢献度_q4_mean_exp,0.13074156135359086
顧客満足度評価_q1_mean_exp,0.13044538439089276
担当プロジェクト数_acceleration_exp,0.13018166347818813
残業時間_kurtosis,0.12990478715339698
研修時間_skew,0.12892701627725164
顧客満足度評価_q2_mean_exp,0.12881976598486675
顧客満足度評価_acceleration_exp,0.1275846463359243
月例給与_円_mean,0.1251258297374438
月例給与_円_ratio,0.1250723650784748
360度評価_親和度_iqr,0.1246673444237703
360度評価_共有貢献度_q3_mean_exp,0.12351231722219531
情報共有件数_max,0.12318743761674164
研修時間_late_minus_early,0.12264283434878964
同僚からのフィードバック_tfidf_svd_13,0.12224839685056792
月例給与_円_late_minus_early,0.12220591395727691
360度評価_学習度_median,0.11896163651287846
360度評価_信頼度_diff,0.1181482297053525
月例給与_円_slope,0.11694017328137482
情報共有件数_std,0.11654784121821846
顧客満足度評価_mid_mean,0.11652466803661161
顧客満足度評価_std,0.11636269623827664
360度評価_親和度_slope,0.1153630035488418
360度評価者数_slope,0.11532878496156304
360度評価_学習度_diff,0.1116179879903576
月例給与_等級内偏差,0.10984664458886825
